source_name,source_url,report_title,report_year,report_week,year_week,week_start,week_end,region_group,age_group,surveillance_scene,metric_type,pathogen_name,positive_rate,week_over_week_change,rank,ranked_pathogen,crawl_time,raw_file
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250109_303780.html,全国急性呼吸道传染病哨点监测情况（2025年第1周）,2025,1,2025-W01,2024-12-30,2025-01-05,全国,60 岁及以上,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250109_303780_5b8b2aebe2b310a1.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,南方省份,,门急诊流感样病例,region_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,南方省份,,门急诊流感样病例,region_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,南方省份,,门急诊流感样病例,region_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,南方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,南方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,南方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,北方省份,,门急诊流感样病例,region_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,北方省份,,门急诊流感样病例,region_top_pathogen,,,,2,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,北方省份,,门急诊流感样病例,region_top_pathogen,,,,3,腺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,北方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,北方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,2,肺炎支原体,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,北方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,0 ～ 4 岁,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,0 ～ 4 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,0 ～ 4 岁,门急诊流感样病例,age_top_pathogen,,,,2,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,0 ～ 4 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,2,呼吸道合胞病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,0 ～ 4 岁,门急诊流感样病例,age_top_pathogen,,,,3,呼吸道合胞病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,0 ～ 4 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,5 ～ 14 岁,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,5 ～ 14 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,1,肺炎支原体,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,5 ～ 14 岁,门急诊流感样病例,age_top_pathogen,,,,2,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,5 ～ 14 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,2,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,5 ～ 14 岁,门急诊流感样病例,age_top_pathogen,,,,3,腺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,5 ～ 14 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,15 ～ 59 岁,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,15 ～ 59 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,15 ～ 59 岁,门急诊流感样病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,15 ～ 59 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,15 ～ 59 岁,门急诊流感样病例,age_top_pathogen,,,,3,新型冠状病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,15 ～ 59 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,人偏肺病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202501/t20250102_303654.html,全国急性呼吸道传染病哨点监测情况（2024年第52周）,2024,52,2024-W52,2024-12-23,2024-12-29,全国,60 岁及以上,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:23,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20250102_303654_9d8df3043c7160c4.html
